"","car.id","time.arrived"
"559","20150207100246-511","2015-08-07 10:02:00"
"560","20150207100251-836","2015-08-07 10:02:00"
"561","20150207110213-868","2015-07-07 11:02:00"
"562","20150207120223-773","2015-09-07 12:02:00"
"563","20150208020258-125","2015-07-08 14:02:00"
"564","20150208050254-21","2015-08-08 17:02:00"
"565","20150208060247-95","2015-09-08 06:02:00"
"566","20150208080245-958","2015-08-08 20:02:00"
"567","20150208100221-140","2015-08-08 10:02:00"
"568","20150208120236-553","2015-08-08 00:02:00"
"569","20150209010259-697","2015-07-09 13:02:00"
"570","20150209030207-239","2015-08-09 15:02:00"
"571","20150209030226-601","2015-05-09 03:02:00"
"572","20150209040222-611","2015-05-09 04:02:00"
"573","20150209040256-114","2015-07-09 16:02:00"
"574","20150209060217-820","2015-09-09 06:02:00"
"575","20150209060231-540","2015-07-09 06:02:00"
"576","20150209060231-719","2015-06-09 06:02:00"
"577","20150209060238-306","2015-07-09 06:02:00"
"578","20150209080253-791","2015-08-09 08:02:00"
"579","20150209090220-14","2015-07-09 21:02:00"
"580","20150210010202-458","2015-06-10 01:02:00"
"581","20150210020219-563","2015-06-10 14:02:00"
"582","20150210060208-458","2015-11-10 18:02:00"
"583","20150210080230-653","2015-06-10 20:02:00"
"584","20150210080252-159","2015-10-10 08:02:00"
"585","20150210090226-728","2015-05-10 09:02:00"
"586","20150210100228-734","2015-08-10 10:02:00"
"587","20150210110251-325","2015-11-10 11:02:00"
"588","20150211020216-596","2015-08-11 02:02:00"
"589","20150211030246-951","2015-07-11 15:02:00"
"590","20150211030247-915","2015-05-11 15:02:00"
"591","20150211060212-247","2015-08-11 18:02:00"
"592","20150211080249-753","2015-07-11 08:02:00"
"593","20150211090217-8","2015-05-11 21:02:00"
"594","20150211090239-980","2015-06-11 21:02:00"
"595","20150211100232-929","2015-09-11 10:02:00"
"596","20150211110249-463","2015-07-11 11:02:00"
"597","20150212010257-58","2015-07-12 01:02:00"
"598","20150212020201-712","2015-09-12 14:02:00"
"599","20150212020230-583","2015-06-12 02:02:00"
"600","20150212030241-721","2015-07-12 15:02:00"
"601","20150212040259-674","2015-07-12 16:02:00"
"602","20150212060245-559","2015-09-12 06:02:00"
"603","20150213010207-861","2015-09-13 13:02:00"
"604","20150213020216-787","2015-07-13 14:02:00"
"605","20150213020242-370","2015-07-13 02:02:00"
"606","20150213050220-905","2015-09-13 17:02:00"
"607","20150213080245-239","2015-08-13 08:02:00"
"608","20150213100239-978","2015-08-13 10:02:00"
"609","20150213100243-108","2015-10-13 10:02:00"
"610","20150213100244-187","2015-07-13 10:02:00"
"611","20150213110259-700","2015-06-13 11:02:00"
"612","20150213120204-866","2015-07-13 00:02:00"
"613","20150213120238-644","2015-06-13 12:02:00"
"614","20150214010242-372","2015-07-14 01:02:00"
"615","20150214020239-72","2015-06-14 14:02:00"
"616","20150214020240-113","2015-08-14 14:02:00"
"617","20150214040259-301","2015-11-14 04:02:00"
"618","20150214050243-579","2015-08-14 05:02:00"
"619","20150214050259-776","2015-08-14 05:02:00"
"620","20150214060215-80","2015-07-14 06:02:00"
"621","20150214060220-382","2015-05-14 06:02:00"
"622","20150214070205-409","2015-07-14 07:02:00"
"623","20150214070227-209","2015-08-14 07:02:00"
"624","20150214070255-757","2015-08-14 07:02:00"
"625","20150214110221-163","2015-07-14 23:02:00"
"626","20150214110230-668","2015-08-14 11:02:00"
"627","20150215040246-830","2015-06-15 16:02:00"
"628","20150215060213-419","2015-08-15 06:02:00"
"629","20150215060225-774","2015-08-15 06:02:00"
"630","20150215070210-159","2015-09-15 07:02:00"
"631","20150215080233-547","2015-07-15 08:02:00"
"632","20150215110234-930","2015-06-15 11:02:00"
"633","20150216020236-229","2015-07-16 14:02:00"
"634","20150216020249-396","2015-09-16 02:02:00"
"635","20150216030218-144","2015-07-16 15:02:00"
"636","20150216050250-845","2015-09-16 05:02:00"
"637","20150216060224-299","2015-08-16 06:02:00"
"638","20150216090217-343","2015-07-16 21:02:00"
"639","20150216120249-701","2015-07-16 12:02:00"
"640","20150217030209-500","2015-08-17 15:02:00"
"641","20150217070227-343","2015-07-17 07:02:00"
"642","20150217080254-664","2015-07-17 08:02:00"
"643","20150217100259-352","2015-07-17 10:02:00"
"644","20150217110211-163","2015-07-17 23:02:00"
"645","20150218020205-444","2015-08-18 14:02:00"
"646","20150218020235-744","2015-09-18 14:02:00"
"647","20150218020245-27","2015-09-18 14:02:00"
"648","20150218030208-54","2015-06-18 15:02:00"
"649","20150218060201-241","2015-08-18 06:02:00"
"650","20150218080215-880","2015-06-18 08:02:00"
"651","20150218080228-384","2015-05-18 20:02:00"
"652","20150218100235-723","2015-08-18 22:02:00"
"653","20150218120204-473","2015-05-18 00:02:00"
"654","20150218120246-220","2015-07-18 12:02:00"
"655","20150219010247-476","2015-10-19 01:02:00"
"656","20150219010259-607","2015-08-19 13:02:00"
"657","20150219040226-843","2015-06-19 16:02:00"
"658","20150219040245-828","2015-05-19 16:02:00"
"659","20150219050239-130","2015-08-19 05:02:00"
"660","20150219060208-152","2015-07-19 06:02:00"
"661","20150219060212-464","2015-09-19 06:02:00"
"662","20150219060243-351","2015-07-19 06:02:00"
"663","20150219060245-412","2015-07-19 06:02:00"
"664","20150219070245-275","2015-10-19 07:02:00"
"665","20150219120223-913","2015-07-19 12:02:00"
"666","20150220020224-864","2015-08-20 14:02:00"
"667","20150220020253-931","2015-07-20 14:02:00"
"668","20150220040211-856","2015-06-20 16:02:00"
"669","20150220050217-238","2015-06-20 05:02:00"
"670","20150220050250-759","2015-09-20 05:02:00"
"671","20150220070230-806","2015-09-20 07:02:00"
"672","20150220070255-321","2015-08-20 19:02:00"
"673","20150220070258-78","2015-07-20 07:02:00"
"674","20150220080208-953","2015-08-20 08:02:00"
"675","20150220090207-4","2015-09-20 21:02:00"
"676","20150220100257-488","2015-07-20 10:02:00"
"677","20150220110204-775","2015-07-20 11:02:00"
"678","20150220120207-682","2015-05-20 12:02:00"
"679","20150221010241-26","2015-08-21 13:02:00"
"680","20150221010248-121","2015-07-21 13:02:00"
"681","20150221020226-361","2015-07-21 14:02:00"
"682","20150221050207-983","2015-09-21 17:02:00"
"683","20150221060206-207","2015-07-21 06:02:00"
"684","20150221080230-251","2015-09-21 20:02:00"
"685","20150221080233-162","2015-06-21 08:02:00"
"686","20150221080255-974","2015-06-21 08:02:00"
"687","20150221090256-672","2015-09-21 09:02:00"
"688","20150222020245-78","2015-06-22 14:02:00"
"689","20150222030253-528","2015-11-22 15:02:00"
"690","20150222040240-339","2015-08-22 16:02:00"
"691","20150222050203-651","2015-06-22 05:02:00"
"692","20150222080201-647","2015-12-22 08:02:00"
"693","20150222120224-908","2015-08-22 12:02:00"
"694","20150222120240-889","2015-12-22 12:02:00"
"695","20150223010214-102","2015-06-23 01:02:00"
"696","20150223010227-152","2015-08-23 01:02:00"
"697","20150223050200-237","2015-08-23 17:02:00"
"698","20150223060208-554","2015-08-23 06:02:00"
"699","20150223080232-126","2015-08-23 08:02:00"
"700","20150223080236-476","2015-08-23 08:02:00"
"701","20150223090243-726","2015-07-23 09:02:00"
"702","20150223100216-408","2015-09-23 10:02:00"
"703","20150223110226-578","2015-07-23 11:02:00"
"704","20150223110259-667","2015-08-23 11:02:00"
"705","20150224010207-397","2015-06-24 13:02:00"
"706","20150224010232-820","2015-09-24 13:02:00"
"707","20150224010242-67","2015-08-24 13:02:00"
"708","20150224040209-825","2015-07-24 16:02:00"
"709","20150224040213-439","2015-07-24 16:02:00"
"710","20150224040251-670","2015-06-24 16:02:00"
"711","20150224060210-730","2015-09-24 06:02:00"
"712","20150224080200-493","2015-07-24 08:02:00"
"713","20150224090221-347","2015-11-24 09:02:00"
"714","20150224100248-221","2015-07-24 10:02:00"
"715","20150225010255-927","2015-12-25 13:02:00"
"716","20150225030241-455","2015-12-25 15:02:00"
"717","20150225050220-518","2015-07-25 05:02:00"
"718","20150225050254-301","2015-05-25 05:02:00"
"719","20150225120206-4","2015-06-25 12:02:00"
"720","20150225120233-156","2015-06-25 00:02:00"
"721","20150226020240-312","2015-08-26 02:02:00"
"722","20150226040200-707","2015-08-26 16:02:00"
"723","20150226050215-572","2015-08-26 05:02:00"
"724","20150226080201-708","2015-09-26 08:02:00"
"725","20150226080250-347","2015-07-26 08:02:00"
"726","20150226090206-282","2015-06-26 09:02:00"
"727","20150226090228-180","2015-08-26 09:02:00"
"728","20150227040216-933","2015-12-27 16:02:00"
"729","20150227050213-13","2015-08-27 17:02:00"
"730","20150227050249-620","2015-07-27 17:02:00"
"731","20150227060225-629","2015-08-27 06:02:00"
"732","20150227070202-589","2015-06-27 07:02:00"
"733","20150227070212-936","2015-08-27 07:02:00"
"734","20150227080211-917","2015-06-27 08:02:00"
"735","20150227100257-879","2015-08-27 10:02:00"
"736","20150227110259-695","2015-09-27 11:02:00"
"737","20150228010235-447","2015-07-28 13:02:00"
"738","20150228020203-565","2015-07-28 14:02:00"
"739","20150228020218-410","2015-06-28 14:02:00"
"740","20150228040218-159","2015-07-28 16:02:00"
"741","20150228040220-734","2015-07-28 04:02:00"
"742","20150228040258-293","2015-07-28 04:02:00"
"743","20150228050229-132","2015-09-28 05:02:00"
"744","20150228060237-734","2015-07-28 06:02:00"
"745","20150228060241-909","2015-07-28 18:02:00"
"746","20150228060253-886","2015-05-28 06:02:00"
"747","20150228060258-280","2015-10-28 18:02:00"
"748","20150228070255-830","2015-10-28 19:02:00"
"749","20150228100230-407","2015-07-28 22:02:00"
"750","20150228100235-385","2015-09-28 10:02:00"
"751","20150228110224-816","2015-08-28 11:02:00"
"752","20150229030257-163","2015-09-29 03:02:00"
"753","20150229040200-535","2015-07-29 16:02:00"
"754","20150229050210-638","2015-06-29 17:02:00"
"755","20150229060250-368","2015-11-29 06:02:00"
"756","20150229070248-397","2015-08-29 07:02:00"
"757","20150229070254-204","2015-09-29 07:02:00"
"758","20150229080229-708","2015-06-29 08:02:00"
"759","20150229100210-587","2015-08-29 10:02:00"
"760","20150229100219-140","2015-12-29 22:02:00"
"761","20150229120212-565","2015-09-29 12:02:00"
"762","20150229120229-56","2015-06-29 12:02:00"
"763","20150230020208-895","2015-09-30 14:02:00"
"764","20150230020229-743","2015-10-30 02:02:00"
"765","20150230040228-217","2015-10-30 04:02:00"
"766","20150230060218-649","2015-07-30 06:02:00"
"767","20150230070206-829","2015-08-30 07:02:00"
"768","20150230070214-548","2015-05-30 07:02:00"
"769","20150230070254-178","2015-08-30 19:02:00"
"770","20150230090247-751","2015-06-30 09:02:00"
"771","20150230100237-163","2015-09-30 10:02:00"
"772","20150230100245-923","2015-08-30 10:02:00"
"773","20150230100247-423","2015-08-30 10:02:00"
"774","20150230110228-138","2015-05-30 11:02:00"
"775","20150230110247-212","2015-09-30 11:02:00"
"776","20150231010230-879","2015-07-31 13:02:00"
"777","20150231010233-845","2015-07-31 13:02:00"
"778","20150231020234-357","2015-07-31 14:02:00"
"779","20150231040206-408","2015-07-31 04:02:00"
"780","20150231040229-915","2015-10-31 16:02:00"
"781","20150231050204-372","2015-05-31 17:02:00"
"782","20150231060233-191","2015-07-31 06:02:00"
"783","20150231120236-701","2015-07-31 12:02:00"
"784","20150301010358-741","2015-09-01 01:03:00"
"785","20150301040348-691","2015-10-01 16:03:00"
"786","20150301040355-981","2015-07-01 16:03:00"
"787","20150301050357-768","2015-09-01 17:03:00"
"788","20150301110359-991","2015-08-01 11:03:00"
"789","20150302010308-139","2015-09-02 13:03:00"
"790","20150302010312-760","2015-05-02 13:03:00"
"791","20150302010318-216","2015-07-02 13:03:00"
"792","20150302060320-142","2015-09-02 06:03:00"
"793","20150302120354-207","2015-08-02 12:03:00"
"794","20150303040325-976","2015-09-03 16:03:00"
"795","20150303080344-262","2015-07-03 08:03:00"
"796","20150303100300-303","2015-08-03 22:03:00"
"797","20150303100335-568","2015-07-03 10:03:00"
"798","20150303100343-74","2015-05-03 10:03:00"
"799","20150303100354-126","2015-08-03 10:03:00"
"800","20150303120312-233","2015-07-03 12:03:00"
"801","20150304020342-804","2015-06-04 14:03:00"
"802","20150304020354-357","2015-07-04 14:03:00"
"803","20150304020357-184","2015-07-04 14:03:00"
"804","20150304050334-811","2015-06-04 17:03:00"
"805","20150304060314-79","2015-08-04 06:03:00"
"806","20150304070342-20","2015-07-04 07:03:00"
"807","20150304080318-31","2015-06-04 08:03:00"
"808","20150304080333-22","2015-07-04 08:03:00"
"809","20150304100320-326","2015-09-04 10:03:00"
"810","20150304120307-360","2015-06-04 12:03:00"
"811","20150304120353-11","2015-09-04 12:03:00"
"812","20150304120355-104","2015-06-04 12:03:00"
"813","20150305030327-986","2015-06-05 15:03:00"
"814","20150305030356-98","2015-07-05 15:03:00"
"815","20150305040318-34","2015-06-05 16:03:00"
"816","20150305040319-117","2015-09-05 16:03:00"
"817","20150305060300-527","2015-06-05 06:03:00"
"818","20150305070304-542","2015-08-05 07:03:00"
"819","20150305090320-516","2015-06-05 09:03:00"
"820","20150305100328-487","2015-08-05 10:03:00"
"821","20150305110318-934","2015-09-05 11:03:00"
"822","20150306010334-471","2015-06-06 01:03:00"
"823","20150306030356-503","2015-09-06 15:03:00"
"824","20150306050305-235","2015-09-06 17:03:00"
"825","20150306070307-320","2015-09-06 19:03:00"
"826","20150306080327-887","2015-07-06 08:03:00"
"827","20150306110354-15","2015-08-06 23:03:00"
"828","20150307010338-210","2015-09-07 13:03:00"
"829","20150307020308-823","2015-08-07 14:03:00"
"830","20150307030320-55","2015-07-07 15:03:00"
"831","20150307040337-388","2015-05-07 04:03:00"
"832","20150307050341-35","2015-08-07 17:03:00"
"833","20150307100357-262","2015-07-07 10:03:00"
"834","20150307120319-340","2015-06-07 12:03:00"
"835","20150308060316-51","2015-07-08 06:03:00"
"836","20150308080350-359","2015-08-08 08:03:00"
"837","20150308090350-385","2015-08-08 09:03:00"
"838","20150308110311-631","2015-10-08 11:03:00"
"839","20150308110346-628","2015-06-08 11:03:00"
"840","20150308110350-292","2015-07-08 11:03:00"
"841","20150309010312-403","2015-05-09 01:03:00"
"842","20150309010348-628","2015-06-09 13:03:00"
"843","20150309030327-506","2015-08-09 15:03:00"
"844","20150309050339-817","2015-05-09 05:03:00"
"845","20150309080352-837","2015-05-09 08:03:00"
"846","20150309100312-290","2015-05-09 10:03:00"
"847","20150309110339-234","2015-07-09 11:03:00"
"848","20150310030349-569","2015-11-10 15:03:00"
"849","20150310040317-804","2015-06-10 04:03:00"
"850","20150310050337-557","2015-08-10 17:03:00"
"851","20150310060307-190","2015-05-10 06:03:00"
"852","20150310080358-131","2015-08-10 08:03:00"
"853","20150310110337-570","2015-07-10 11:03:00"
"854","20150311010308-753","2015-07-11 13:03:00"
"855","20150311020301-173","2015-07-11 14:03:00"
"856","20150311040324-846","2015-07-11 16:03:00"
"857","20150311040359-426","2015-08-11 16:03:00"
"858","20150311070357-437","2015-06-11 19:03:00"
"859","20150311090356-344","2015-07-11 09:03:00"
"860","20150311100310-634","2015-10-11 10:03:00"
"861","20150311110338-47","2015-09-11 23:03:00"
"862","20150312020332-263","2015-06-12 14:03:00"
"863","20150312030310-797","2015-07-12 15:03:00"
"864","20150312030323-538","2015-09-12 15:03:00"
"865","20150312050331-531","2015-06-12 17:03:00"
"866","20150312070334-705","2015-08-12 07:03:00"
"867","20150312070358-756","2015-08-12 07:03:00"
"868","20150312090350-592","2015-07-12 09:03:00"
"869","20150312110353-306","2015-07-12 11:03:00"
"870","20150312110359-70","2015-05-12 23:03:00"
"871","20150313020331-774","2015-09-13 02:03:00"
"872","20150313020340-835","2015-06-13 14:03:00"
"873","20150313050304-212","2015-05-13 17:03:00"
"874","20150313070357-430","2015-07-13 07:03:00"
"875","20150313080324-835","2015-06-13 08:03:00"
"876","20150313090335-839","2015-09-13 09:03:00"
"877","20150313100322-481","2015-09-13 22:03:00"
"878","20150313110328-797","2015-09-13 11:03:00"
"879","20150313120304-778","2015-08-13 12:03:00"
"880","20150314010330-172","2015-06-14 13:03:00"
"881","20150314020358-556","2015-08-14 14:03:00"
"882","20150314050311-620","2015-07-14 17:03:00"
"883","20150314060301-241","2015-09-14 06:03:00"
"884","20150314100300-561","2015-08-14 10:03:00"
"885","20150314110309-545","2015-10-14 11:03:00"
"886","20150315020313-770","2015-09-15 14:03:00"
"887","20150315030313-186","2015-07-15 15:03:00"
"888","20150315030315-306","2015-08-15 03:03:00"
"889","20150315040326-931","2015-09-15 16:03:00"
"890","20150315040339-712","2015-08-15 04:03:00"
"891","20150315040346-314","2015-07-15 16:03:00"
"892","20150315060334-564","2015-06-15 06:03:00"
"893","20150315070341-687","2015-06-15 07:03:00"
"894","20150315070348-862","2015-05-15 19:03:00"
"895","20150315100304-407","2015-05-15 10:03:00"
"896","20150315110302-350","2015-05-15 23:03:00"
"897","20150315110303-677","2015-09-15 11:03:00"
"898","20150316010332-387","2015-07-16 13:03:00"
"899","20150316010333-924","2015-08-16 13:03:00"
"900","20150316030322-873","2015-07-16 15:03:00"
"901","20150316030333-652","2015-07-16 15:03:00"
"902","20150316060340-469","2015-05-16 06:03:00"
"903","20150316090337-647","2015-06-16 21:03:00"
"904","20150316120315-424","2015-08-16 12:03:00"
"905","20150316120339-456","2015-08-16 00:03:00"
"906","20150317010343-76","2015-05-17 13:03:00"
"907","20150317020307-698","2015-07-17 14:03:00"
"908","20150317050321-831","2015-09-17 05:03:00"
"909","20150317050329-424","2015-07-17 05:03:00"
"910","20150317060312-681","2015-09-17 06:03:00"
"911","20150317070356-563","2015-10-17 07:03:00"
"912","20150317100334-180","2015-08-17 22:03:00"
"913","20150317100334-591","2015-07-17 22:03:00"
"914","20150318010358-404","2015-09-18 13:03:00"
"915","20150318020305-433","2015-09-18 14:03:00"
"916","20150318040307-903","2015-08-18 16:03:00"
"917","20150318040329-875","2015-06-18 16:03:00"
"918","20150318040333-385","2015-08-18 16:03:00"
"919","20150318050336-762","2015-07-18 17:03:00"
"920","20150318090327-261","2015-11-18 09:03:00"
"921","20150319020304-688","2015-07-19 14:03:00"
"922","20150319030320-589","2015-07-19 15:03:00"
